SalesID,CarModel,CarModel_ID,EmployeeName,Employee_ID,Employee_Address,Employee_CellNumber,Manufacturer,Manufacturer_ID,CustomerName,Customer_ID,Customer_Address,Customer_CellNumber,PaymentMethod,PaymentMethod_ID,SalePrice,SaleDate,CarYear,CarColor,Customer_Email,WarrantyStatus
427,Highlander,4,Alan Smith,9,"PSC 2793, Box 6368
APO AE 72499",001-420-718-8342,Toyota,1,Lisa Soto,75,"0321 Brian Mission
New Allenborough, NC 02360",269.440.6950x50261,Credit Card,1,70700.51,2021-09-07,2023,Yellow,kimberly33@example.net,Expired
428,Jetta,46,John Smith,7,"377 Robert Port Apt. 048
Clineborough, NE 01136",981-587-1414x8381,Volkswagen,10,Shannon Wright,110,"9975 Robert Key
Hernandezview, VA 58276",+1-283-337-7699x2494,Cash,3,93481.37,2023-04-01,2023,Black,rbaird@example.com,Expired
429,Passat,47,Craig Anderson,13,"2545 Amy Walks Suite 898
Cameronberg, MN 37530",421-868-6665x51630,Volkswagen,10,Bailey Smith,96,"94461 Martin Pine Suite 089
East Brianstad, IA 13551",001-517-218-9355,Cryptocurrency,6,86442.08,2023-08-27,2022,Blue,ybarnett@example.org,Expired
430,Q5,39,Lori Cooper,12,"4902 Tamara Parks
Port Howardton, SC 69181",001-659-871-2815x99036,Audi,8,Ebony Myers,68,"45265 William Mountains Apt. 119
New Marissachester, PW 60338",605.378.1792,PayPal,7,42540.73,2023-08-04,2020,Yellow,fstevens@example.org,Active
431,Model Y,44,Amy Walter,5,"9516 Smith Plaza
Daniellefort, FL 08398",(463)813-8652x20688,Tesla,9,Connor Kramer,89,"890 Andrea Estate
Andersonmouth, WI 67892",216-654-1999,Credit Card,1,54722.51,2021-01-02,2021,Yellow,abarrett@example.net,Active
432,Rogue,23,April Lopez,6,"93141 Pierce Orchard Suite 578
Grayfort, AR 09246",770.995.7141,Nissan,5,Kelly Tate,70,"696 Smith Fort
Port Rachelfort, AL 32139",293-418-6774,Bank Transfer,4,47600.64,2024-08-21,2023,Silver,thomasamber@example.com,Expired
433,RAV4,5,April Lopez,6,"95961 Edward Fork
East Joseph, GA 49840",273.817.7510,Toyota,1,Marcus Wolf,16,"50765 Morgan Square
Lake Kendraborough, OH 84547",591.802.3060,Cheque,5,71983.61,2023-07-10,2020,Blue,clarkekevin@example.org,Expired
434,Atlas,49,Jamie Alexander,4,"PSC 2565, Box 6050
APO AP 56891",+1-577-240-2813x610,Volkswagen,10,Brian Smith,53,"7649 Cassandra Extension Suite 102
Sabrinashire, ME 89179",001-935-934-1146x75701,Apple Pay,9,24539.46,2021-03-29,2024,Red,nunezkathryn@example.net,Expired
435,X3,29,Craig Anderson,13,"02220 Parker Gateway Apt. 579
Cummingsville, AS 57021",+1-557-734-5452x560,BMW,6,Mindy Jackson,8,"Unit 0845 Box 7897
DPO AE 72230",824-980-6813x65531,Google Pay,8,68645.6,2021-10-08,2019,White,davidwhite@example.org,Expired
436,Silverado,16,April Lopez,6,"124 Martinez Squares Suite 343
East Robertland, WV 53634",875-200-5579x39023,Chevrolet,4,Robert Campbell,98,"91979 Jeffrey Hollow Suite 249
Martinton, KS 65512",001-837-577-4808x85370,Cash,3,34192.07,2023-02-04,2023,White,swilson@example.org,Active
437,Altima,21,Sean Cummings,11,"167 Mallory Wells
North Jasonside, AS 24493",(870)541-2769x05914,Nissan,5,Mitchell Harris,21,"563 Steele Mission Suite 768
West Patrickmouth, VT 61221",(996)894-6890,Gift Card,10,49781.39,2020-06-19,2022,Blue,jwilliams@example.com,Active
438,S-Class,35,Stephen Bradley,1,"72985 Mitchell Lodge
Lake Alexandra, PR 23672",(385)250-8253x44850,Mercedes-Benz,7,Dennis Wilson,26,"829 Shelby Knolls Apt. 793
Martinezport, ME 95729",(614)562-5906,PayPal,7,52066.56,2022-03-15,2015,Black,harryrivera@example.com,Expired
439,Q7,40,John Pham,15,"USNS Steele
FPO AE 56883",212-365-6853x21770,Audi,8,Stephanie Williamson,24,"213 John Mount Apt. 837
North Travischester, MP 63858",339.956.2598x6894,Credit Card,1,62838.23,2020-12-16,2022,Blue,lmendez@example.org,Active
440,Camry,2,Cheryl Harrison,2,"06442 Hall Courts
Castroborough, IN 28898",355-810-0409x8298,Toyota,1,Jordan Hammond,45,"857 Sherman Junctions Suite 621
Andersonview, IL 42375",001-998-653-1044x4513,Debit Card,2,84160.96,2023-05-10,2019,Blue,rwebster@example.net,Active
441,GLC,34,John Smith,7,"USS Williams
FPO AP 39953",214-373-5079,Mercedes-Benz,7,Joshua Hall,136,"1418 Williams Common Apt. 637
Jessicaberg, NC 79780",+1-392-319-5892x496,Debit Card,2,79683.32,2021-02-17,2023,White,robertskelli@example.com,Active
442,F-150,6,Danielle Smith,3,"6151 Smith Fields Apt. 060
North Vincentchester, NH 53775",313.356.3206,Ford,2,Megan Morgan,128,"PSC 3554, Box 2910
APO AE 58076",(830)252-2805x2391,Gift Card,10,84863.7,2022-11-15,2017,Blue,mitchellpaul@example.com,Expired
443,A3,36,Cheryl Harrison,2,"71877 Hanna Passage
Rileyborough, WA 38562",+1-976-332-7252,Audi,8,Bradley Norton,91,"57989 Ashley Vista
Port Julietown, ID 26751",402-248-3347,Bank Transfer,4,65292.53,2021-02-04,2021,Silver,markwilliams@example.net,Active
444,Q5,39,Danielle Smith,3,"59832 Nathan Vista Suite 748
East Bonnie, MD 93835",402.913.6784x42713,Audi,8,Brian Smith,53,"68205 Joshua Rue Suite 916
West Melanieside, AR 42884",(245)656-1733x3247,Apple Pay,9,20296.79,2022-06-14,2019,Yellow,mgomez@example.com,Active
445,CR-V,13,Brianna Ross,10,"2730 Rhodes Islands Suite 433
Lake Kathleenport, DC 63741",(991)439-9018x47271,Honda,3,Andrea Hansen,49,"8849 Parker Alley Apt. 617
Bondbury, ID 35310",+1-798-350-2761x90394,Debit Card,2,26536.47,2023-01-27,2017,Silver,scottkristina@example.org,Active
446,E-Class,32,Danielle Smith,3,"577 Villarreal Road Apt. 792
Toddfurt, IA 69714",4889313854,Mercedes-Benz,7,Luis Allen,72,"411 Allen Spurs
South Michelle, FM 89039",509.656.9325,PayPal,7,27595.37,2021-10-17,2016,Red,brownmelissa@example.com,Active
447,Golf,45,Lori Cooper,12,"0492 Moore Ferry
East Lauren, AR 07074",+1-598-836-8373x073,Volkswagen,10,Kevin Stevens,134,"3694 Jason Orchard Suite 922
Port Samanthahaven, MA 92766",(375)809-5773x387,Apple Pay,9,85354.14,2021-10-10,2023,Silver,mcgeeemily@example.net,Expired
448,Rogue,23,Lori Cooper,12,"82179 Maria Gateway Suite 425
Danielfurt, CA 00861",+1-565-481-7320x455,Nissan,5,Dennis Wilson,26,"Unit 0660 Box 4319
DPO AP 90177",001-566-873-5922x165,Gift Card,10,83135.72,2023-09-22,2015,Silver,jeffreywilson@example.org,Active
449,CR-V,13,Shawn Ruiz,8,"46603 Dan Junction
Deborahtown, KS 06155",4669814308,Honda,3,Derek Bennett,56,"3765 Ford Station Apt. 823
Davisfurt, FL 37661",+1-284-562-2262,PayPal,7,51446.85,2023-06-04,2015,Black,tyronecastro@example.com,Active
450,Impala,19,Shawn Ruiz,8,"4748 Michelle Point
North Andrealand, MO 84658",719-608-7112,Chevrolet,4,Christopher Long,82,"0225 Hale Tunnel Apt. 611
Skinnermouth, PR 66235",866.973.4043,Gift Card,10,26541.43,2020-10-27,2017,Red,isaiahmassey@example.com,Active
451,Golf,45,Alan Smith,9,"910 Nelson Springs
Castillotown, MI 00664",+1-654-602-7785x7854,Volkswagen,10,James Orozco,116,"579 Thompson Rest
Cameronchester, AZ 55993",(753)417-1864,PayPal,7,57591.88,2021-06-11,2022,White,samuelsmith@example.org,Active
452,Tiguan,48,Alan Smith,9,"49945 Lee Orchard Apt. 526
North Tina, OH 62501",(433)894-7221x4519,Volkswagen,10,Cynthia Shields,34,"7232 Robinson Trace Apt. 496
North Nathan, AL 12178",338-401-8727x06980,Apple Pay,9,37682.08,2023-06-18,2021,Red,bakerronnie@example.org,Active
453,Jetta,46,Brianna Ross,10,"98407 Taylor Light Apt. 332
Johnburgh, MN 35553",001-898-304-6736x36450,Volkswagen,10,Carolyn Valenzuela,148,"38732 Kyle Way Suite 946
Maureenbury, NM 43734",(486)869-9474,Apple Pay,9,72292.8,2020-05-28,2023,Blue,matthew81@example.com,Expired
454,Atlas,49,Alan Smith,9,"0355 Marcus Street Suite 869
West Jennifer, MT 46997",291-334-4548,Volkswagen,10,Cindy Grant,142,"1234 Cohen Park Suite 897
Lake Deannastad, NE 37412",+1-415-689-2284x9463,Cryptocurrency,6,49578.11,2022-02-09,2017,White,ugalvan@example.org,Active
455,Traverse,20,Alan Smith,9,"6997 Stafford Plains
Port Katherine, KY 87840",+1-990-715-1215x2762,Chevrolet,4,Jerome Miller,6,"USS Tran
FPO AE 82277",(774)390-3682,Google Pay,8,61145.2,2020-10-10,2015,Green,brian43@example.org,Expired
456,Explorer,8,Jamie Alexander,4,"7028 Brandon Ports
New Chadmouth, OH 98880",+1-799-451-3528x26011,Ford,2,Andrea Gomez,92,"314 Peter Knolls Suite 650
Collinsville, MO 79133",+1-885-896-0128x8944,Debit Card,2,91315.5,2022-08-30,2015,Blue,russellcole@example.com,Expired
457,Camry,2,Alan Smith,9,"405 Mark Groves
Port Christopher, MD 57403",270-350-7472,Toyota,1,Connor Kramer,89,"3262 Navarro Causeway
Jamestown, VA 72806",+1-729-268-0362x4058,Cash,3,42829.94,2021-07-30,2022,Silver,jchandler@example.com,Expired
458,Corolla,1,Lori Cooper,12,"455 Alyssa Cove
Williamstad, AZ 20677",(294)986-8195,Toyota,1,Alan Smith,17,"80869 Alexander View
Williamsfurt, OK 18873",931-371-7746,Credit Card,1,93927.68,2024-09-14,2016,Black,wwolfe@example.net,Active
459,Prius,3,Shawn Ruiz,8,"19532 Gonzalez Creek Apt. 043
Cordovashire, PR 62310",369.729.5910x3583,Toyota,1,Robert Villegas,86,"7127 Miranda Isle
North Denise, AR 35560",570-284-9995x042,Gift Card,10,36270.17,2021-08-19,2016,White,trangary@example.net,Expired
460,Prius,3,April Lopez,6,"689 Barbara Branch Suite 697
Hortonstad, IN 67256",001-382-974-9190x32956,Toyota,1,Alec Hernandez,84,"075 Tina Inlet Suite 004
South Tonyaview, WI 98939",657-977-0550x5734,Cash,3,92513.46,2022-07-11,2021,Red,raymond21@example.net,Expired
461,Tiguan,48,Cheryl Harrison,2,"862 Mitchell Point
East Dustinfurt, ME 35492",969-809-9026x8573,Volkswagen,10,Crystal Conner,119,"0170 Baker Turnpike
Martinstad, DE 48354",(703)547-2260x79505,Debit Card,2,97302.26,2023-08-14,2018,White,whitneylopez@example.com,Active
462,Model S,41,Sean Cummings,11,"4163 Mark Cliff
East Phillip, WI 37647",+1-528-877-3078x35072,Tesla,9,Denise Schmidt,112,"349 Farrell Camp Suite 815
North Jessicaville, ID 04864",001-538-589-0307x598,Cheque,5,29879.47,2022-08-05,2023,Red,wfields@example.com,Expired
463,M3,30,April Lopez,6,"Unit 5073 Box 4060
DPO AA 19775",(410)315-3679x506,BMW,6,Kevin Stevens,134,"81751 Carroll Track
East Amandastad, MT 74992",(538)710-8651x588,Apple Pay,9,73279.71,2022-08-26,2018,Yellow,josephking@example.org,Active
464,Highlander,4,Lori Cooper,12,"68613 Holland Junctions
East Dominique, MP 69335",858.899.1288x72257,Toyota,1,James Lewis,67,"649 Morales Rapid Suite 818
Lake Jason, NJ 68136",(859)744-3203x41981,PayPal,7,32969.99,2023-08-31,2016,Silver,anthonyruiz@example.com,Expired
465,Model Y,44,John Smith,7,"897 Garcia Crossroad Apt. 921
Austinfort, IL 63175",522.416.3391,Tesla,9,Michael Martin,93,"757 John Estates
New Renee, MS 82034",+1-340-445-7623,Gift Card,10,71627.79,2023-10-10,2015,Green,christine28@example.net,Expired
466,A6,38,April Lopez,6,"5014 Hill Mills
Hallfurt, ID 57876",(234)595-4868,Audi,8,Curtis Le,76,"70643 Gary Shoals Suite 330
New Ashleychester, RI 81214",+1-457-733-8481x124,Debit Card,2,61703.72,2021-12-05,2017,Red,qjones@example.net,Active
467,Jetta,46,Shawn Ruiz,8,"1251 Pierce Parkways
Matthewmouth, IA 03431",327-259-2753x20685,Volkswagen,10,Robert Salinas,101,"Unit 0406 Box 3176
DPO AP 93538",853.422.5035,Bank Transfer,4,55720.09,2024-08-16,2016,White,bhowell@example.net,Expired
468,CR-V,13,Leslie Thomas,14,"094 Williams Squares
New Sandra, VI 60072",(594)220-1995x45745,Honda,3,Mitchell Harris,21,"34363 Hess Ford
North Christine, PA 78721",535-322-8127x94147,Cheque,5,90510.48,2020-10-06,2024,Green,richardhood@example.net,Expired
469,Odyssey,15,Sean Cummings,11,"0502 Cox Drive Suite 465
Jeffreyton, MS 13404",(669)698-2328,Honda,3,Holly Brown,78,"8313 Chapman Dale Suite 871
North Kenneth, SD 78946",001-476-996-8073x628,Cheque,5,90331.95,2020-09-16,2016,White,kimberly55@example.net,Active
470,Equinox,18,Leslie Thomas,14,"7436 Shawn Manor
New Sarahtown, DE 38460",+1-291-786-5864x60387,Chevrolet,4,Dr. Wendy Arias MD,137,"269 Carol Drive Suite 554
Stacytown, AL 99766",+1-706-750-0901x334,Credit Card,1,78441.04,2022-03-27,2019,Yellow,kelly30@example.net,Active
471,Traverse,20,Jamie Alexander,4,"Unit 4396 Box 9713
DPO AA 20544",(973)441-8940x3251,Chevrolet,4,Alec Hernandez,84,"60539 Alex Ford Apt. 898
Summerstown, KY 22206",(500)865-1968x79773,Cryptocurrency,6,42830.95,2022-08-23,2016,Yellow,andrewramos@example.net,Expired
472,E-Class,32,Jamie Alexander,4,"1431 Martinez Lodge
South Anita, VA 59210",(665)387-1939x2550,Mercedes-Benz,7,David Boyd,135,"615 Terrell Point
South Hector, KS 73889",+1-656-302-7502x753,Gift Card,10,93526.82,2020-08-31,2017,Blue,ubrown@example.com,Expired
473,A3,36,Alan Smith,9,"58729 Sean Ramp
Port Corey, KY 48450",001-926-918-7958x66137,Audi,8,Susan Morales,36,"509 Anderson Isle Apt. 537
North Joseph, PA 63896",(493)852-2927x9934,Bank Transfer,4,39277.58,2021-01-02,2022,Yellow,ambercain@example.net,Active
474,Explorer,8,Cheryl Harrison,2,"945 Timothy Harbor
East Christian, OR 44270",001-549-732-8576x5812,Ford,2,Ivan Flores,23,"800 Gregory Cove
Alexisberg, GU 00879",612.425.8963x0240,Bank Transfer,4,77944.57,2023-07-06,2022,Black,kristabrooks@example.net,Expired
475,Altima,21,Danielle Smith,3,"8753 Martin Radial Apt. 086
Robertsside, VA 29038",864-965-5675x171,Nissan,5,Joy Dixon,124,"9477 Harris Heights Apt. 496
New Deniseburgh, NM 49478",(208)240-9342x892,Cryptocurrency,6,34674.88,2024-08-20,2019,Yellow,bentleylisa@example.net,Expired
476,Equinox,18,Danielle Smith,3,"490 Wright Centers Apt. 573
Tammyfort, MP 97930",001-426-512-5975x845,Chevrolet,4,David Boyd,135,"98346 James Mount
Davisview, AS 79463",001-830-875-6450,Apple Pay,9,39595.72,2023-11-02,2021,Black,kennethhampton@example.net,Active
477,A4,37,Danielle Smith,3,"5344 Miranda Ports Apt. 478
East Anna, PW 28860",001-605-906-1121x6209,Audi,8,Jason Hendricks,60,"9637 Antonio Mountain
South Allen, WI 47343",4086759202,Credit Card,1,39269.83,2022-02-19,2020,Black,burtonjoshua@example.com,Expired
478,Passat,47,Sean Cummings,11,"USNV Allen
FPO AP 87992",+1-365-374-0886,Volkswagen,10,Becky Howe,150,"0060 Medina Locks Apt. 851
North Melissaland, SC 52380",(205)206-3047x14954,Apple Pay,9,86494.72,2020-07-03,2017,Black,heather42@example.org,Active
479,Jetta,46,Jamie Alexander,4,"7562 Romero Mews
South Jerome, VI 28154",4746515300,Volkswagen,10,Alec Hernandez,84,"508 Monica Hollow Suite 954
East Mark, WA 63436",001-661-435-6312x14639,Cash,3,74835.07,2020-07-10,2016,Red,huffnathan@example.com,Active
480,Atlas,49,Amy Walter,5,"45925 Fields Burgs
Brittanyside, KY 10770",734-921-5140,Volkswagen,10,Joy Dixon,124,"496 Hicks Greens
Jessicaside, ME 32674",(346)815-9768x0861,Cash,3,50450.6,2020-08-18,2015,White,karengreene@example.net,Expired
481,3 Series,26,Stephen Bradley,1,"992 White Mountain
Wilsontown, CA 60838",8449954629,BMW,6,Phillip Coleman,46,"26391 Giles Ports
East Kristy, AS 96563",001-988-838-6514x8835,Gift Card,10,65084.32,2023-04-21,2022,Green,chaynes@example.net,Active
482,Model S,41,Amy Walter,5,"166 Johnson Common Apt. 655
Karenmouth, OR 06630",9234919795,Tesla,9,Jon Watson,50,"313 Arthur Place Apt. 633
Heatherberg, NH 24502",(829)971-5624x275,Google Pay,8,75767.93,2020-01-04,2015,White,justinbrown@example.net,Active
483,5 Series,27,Leslie Thomas,14,"6097 Barron Lane Suite 492
Samanthaview, UT 51464",969-353-1433x50024,BMW,6,Regina Vega,11,"710 Jennifer Mills Suite 724
Lake Lisa, CA 06195",+1-469-600-1866x653,Cheque,5,92306.42,2024-05-27,2022,Red,fosterwillie@example.org,Expired
484,Passat,47,Alan Smith,9,"29372 Jennifer Street Suite 408
New Larryborough, AL 39886",(482)808-1900,Volkswagen,10,Ryan Johnson,117,"337 Angela Expressway
Wrightfurt, MA 42429",001-308-932-5005x5079,Apple Pay,9,57023.67,2020-03-07,2019,Silver,rebeccataylor@example.org,Expired
485,GLC,34,Sean Cummings,11,"64609 Farmer Village Apt. 935
North Jenniferstad, AR 42192",370-787-2243x18701,Mercedes-Benz,7,Michael Henry,123,"719 Brian Well Suite 583
North Cathyburgh, FL 26344",714-365-1039,Cash,3,21691.68,2024-06-25,2024,White,zrobinson@example.net,Expired
486,X5,28,John Smith,7,"0924 Amber Orchard Apt. 553
Robertfurt, IA 42860",475-334-8831x5158,BMW,6,Allen Atkins,44,"647 Taylor Crossroad
North Christian, MN 90912",001-305-839-2687x1152,Debit Card,2,24741.48,2022-02-15,2023,White,robertmoreno@example.org,Active
487,Traverse,20,Cheryl Harrison,2,"02409 Renee Ranch
West Jon, CT 43465",(525)449-7485,Chevrolet,4,Taylor Martin,58,"01016 Carlos Walk Apt. 402
Thomasville, WI 82358",(502)606-8190x94755,Google Pay,8,91496.13,2021-08-01,2024,Red,ibarrajames@example.org,Expired
488,3 Series,26,Brianna Ross,10,"244 Elizabeth Throughway
Brandonshire, MH 90246",8078414495,BMW,6,Michael Martin,93,"0369 Patricia Views Suite 755
Timothychester, AL 96500",(491)316-6384x35752,Apple Pay,9,83404.68,2020-12-25,2023,Yellow,garcialaura@example.org,Expired
489,Model 3,42,Stephen Bradley,1,"684 Michelle Corners
Oliverport, OR 19229",001-554-972-0660x75113,Tesla,9,Natalie Torres,125,"223 Lori Squares
New Michaelberg, TX 30116",(558)471-4682x3432,Cash,3,71956.56,2020-12-02,2023,White,newmankelly@example.net,Active
490,Model S,41,Brianna Ross,10,"372 Elijah Cove
Lovemouth, MH 07579",319.479.5653x82684,Tesla,9,Brittney Daniel,48,"926 Ramirez Neck
North Robertland, ID 37895",+1-924-445-1369x3959,Bank Transfer,4,60574.11,2021-08-08,2022,Black,rmcdonald@example.org,Active
491,Camry,2,Amy Walter,5,"314 Lindsay Causeway Apt. 699
North Jordanville, CO 63586",487.469.4698,Toyota,1,Brian Boyd,139,"4088 Taylor Prairie
South Scott, HI 23099",+1-757-853-3931x9211,PayPal,7,43419.66,2020-04-26,2023,Silver,christine65@example.net,Active
492,Model S,41,Craig Anderson,13,"USNV Padilla
FPO AP 57423",(623)248-3412,Tesla,9,Brian Smith,53,"USS Jacobs
FPO AA 21007",001-935-547-3435x343,PayPal,7,65167.49,2020-02-17,2019,Red,tara83@example.com,Expired
493,Maxima,25,Alan Smith,9,"1420 Gonzalez Causeway
Robinstad, LA 17869",001-707-982-1918x2645,Nissan,5,James Thomas,111,"401 Riley Hill
Robertsmouth, OR 48914",6212665080,Cash,3,69874.74,2021-08-18,2019,Silver,smithallen@example.com,Expired
494,Model S,41,Alan Smith,9,"8719 Kristy Course Apt. 327
Port Courtneyburgh, IN 93891",(760)371-5030x2618,Tesla,9,Jason Hendricks,60,"096 Jeffrey Island
Lake Laura, NJ 30028",541.875.5781x2085,Debit Card,2,76556.75,2023-06-09,2024,Silver,hallmike@example.org,Expired
495,Camry,2,Leslie Thomas,14,"969 Tara Via Apt. 324
North Dawnberg, RI 74899",479-768-6166,Toyota,1,William Castaneda,90,"61418 Donna Wells
Lake Jenniferfort, VA 56925",669.376.4981x472,Credit Card,1,32754.12,2020-07-18,2023,Green,kimaaron@example.org,Expired
496,5 Series,27,Shawn Ruiz,8,"1021 Cisneros Islands
Port Andrew, MA 88414",685.470.9344x68827,BMW,6,Cynthia Shields,34,"001 Melanie Harbors
Vargaschester, WI 77718",001-227-519-4000x08560,Cash,3,98636.96,2021-07-20,2021,Blue,weissdavid@example.net,Active
497,Model Y,44,Leslie Thomas,14,"17451 Tiffany Junctions Suite 098
Garciastad, LA 38631",828-703-7914,Tesla,9,Andrea Gomez,92,"3427 Anna Extension
South Rebeccachester, ME 40829",8935321142,Credit Card,1,22180.8,2020-08-02,2019,Yellow,ronald78@example.net,Active
498,Impala,19,John Pham,15,"599 Calhoun Spring Apt. 879
Riverachester, WV 18558",001-478-550-2915,Chevrolet,4,Shannon Cruz,108,"52172 Ashley Lake Apt. 095
Lake Shelby, MS 61838",001-964-421-1712x82448,Credit Card,1,22565.54,2022-08-31,2015,Black,chad08@example.org,Active
499,A3,36,Jamie Alexander,4,"474 Carlson Parks
Chadmouth, NJ 27815",001-641-903-7355x6856,Audi,8,Angela Reed,29,"19685 Herrera Causeway Apt. 390
East Jesse, IL 95563",(567)388-0811x6366,Cryptocurrency,6,30199.58,2022-10-26,2021,Yellow,cynthiathomas@example.com,Active
500,Explorer,8,Jamie Alexander,4,"771 Jaime Valley
Gouldfurt, TX 02029",947-571-5294x723,Ford,2,Darius Faulkner,88,"6266 Jennifer Point Apt. 721
South Tyler, DC 58667",783.996.3442,Cash,3,66849.25,2024-01-31,2024,Yellow,cwall@example.org,Active
501,GLC,34,Sean Cummings,11,"Unit 8979 Box 5635
DPO AE 04899",(924)519-9210x09309,Mercedes-Benz,7,Bradley Norton,91,"684 Jessica Island
Murphyville, OR 55406",+1-327-442-0263,Gift Card,10,86708.33,2024-06-01,2024,Blue,rgarcia@example.org,Active
502,Q5,39,Brianna Ross,10,"20110 Samantha Ways Apt. 397
East Carlos, PR 05876",514.662.4658x509,Audi,8,Eric Atkins,113,"6555 Cameron Extension Suite 487
West Laura, NJ 96123",737-771-8125x351,Cryptocurrency,6,50290.38,2020-12-09,2018,Green,kelseymiller@example.org,Expired
503,Odyssey,15,Cheryl Harrison,2,"69227 Green Street
Toddmouth, NE 98635",738.300.4205,Honda,3,Taylor Butler,69,"587 Kristen Spur Apt. 900
Port Barry, IA 14246",695.814.4495x541,PayPal,7,48570.31,2023-04-11,2015,White,charles62@example.com,Expired
504,Golf,45,April Lopez,6,"089 Debbie Islands Suite 130
West Brendaborough, PW 49222",311.993.0818x53754,Volkswagen,10,Natalie Torres,125,"43879 Stephen Locks
Port Matthewburgh, FM 15544",351.484.2522x620,Debit Card,2,59676.5,2020-01-26,2022,Silver,kaitlynwillis@example.com,Expired
505,F-150,6,April Lopez,6,"PSC 4250, Box 5909
APO AA 02389",608.953.0098x18981,Ford,2,James Brooks,107,"116 Hall Plains
Lake Mariaport, OK 52604",(882)342-7499,Gift Card,10,86839.25,2020-08-07,2015,Blue,cdoyle@example.com,Active
506,Explorer,8,Jamie Alexander,4,"052 Kristen Inlet Suite 313
Lake Richard, OK 92232",(915)583-6034x00505,Ford,2,Michael Cox,33,"392 Matthew Circle Suite 568
Shannonhaven, TN 42218",(902)843-6392x586,Debit Card,2,85616.66,2022-01-16,2020,White,robertmiller@example.org,Expired
507,Corolla,1,John Pham,15,"04949 Diaz Glen Suite 429
New Jeffreyfurt, WI 74678",760-995-8364x41518,Toyota,1,Denise Schmidt,112,"6546 Savannah Port Apt. 489
Scotttown, NY 19746",(864)379-4032x2074,Cheque,5,35693.58,2020-04-01,2017,Black,santiagocody@example.org,Active
508,Atlas,49,John Smith,7,"0973 Blackburn Prairie
Dominguezhaven, TN 15088",001-953-451-4901x80785,Volkswagen,10,Michael Martin,93,"89520 Moore Passage
West Ryanland, GA 30406",792-454-8097,Cryptocurrency,6,26044.02,2020-08-30,2019,Red,gallaghergarrett@example.org,Expired
