CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
15229,MR.,CALVIN,RAI,1962-09-01,M,M,calvin16@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
15230,MRS.,JILLIAN,VANCE,1962-12-18,M,F,jillian4@adventure-works.com,70000,5,Bachelors,Professional,Y
15231,MRS.,ALEXIA,BARNES,1962-04-10,M,F,alexia3@adventure-works.com,70000,5,Partial College,Skilled Manual,N
15232,MR.,OMAR,MA,1961-07-18,S,M,omar15@adventure-works.com,60000,1,Partial College,Skilled Manual,Y
15233,MRS.,TAMMY,RODRIGUEZ,1961-03-10,M,F,tammy20@adventure-works.com,70000,5,Partial College,Skilled Manual,Y
15234,MRS.,KATHLEEN,MORENO,1958-07-25,S,F,kathleen8@adventure-works.com,100000,4,Bachelors,Management,Y
15235,MRS.,KARI,LOPEZ,1960-06-25,M,F,kari17@adventure-works.com,60000,3,Partial College,Skilled Manual,Y
15236,MRS.,BRANDY,KAPOOR,1960-05-07,M,F,brandy19@adventure-works.com,70000,5,Partial College,Skilled Manual,Y
15237,MR.,DEVON,LAL,1960-04-17,M,M,devon6@adventure-works.com,70000,5,Partial College,Skilled Manual,N
15238,MR.,JONATHON,ALONSO,1956-10-16,M,M,jonathon5@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
15239,MR.,SERGIO,RODRIGUEZ,1956-09-07,M,M,sergio20@adventure-works.com,70000,1,Partial College,Skilled Manual,Y
15240,MRS.,MONIQUE,NAVARRO,1953-10-07,M,F,monique6@adventure-works.com,40000,2,Bachelors,Management,Y
15241,MR.,GEOFFREY,MADAN,1953-05-27,M,M,geoffrey7@adventure-works.com,40000,2,Bachelors,Management,Y
15242,MR.,NEIL,SUAREZ,1953-08-22,M,M,neil18@adventure-works.com,40000,2,Bachelors,Management,Y
15243,MS.,LAUREN,HARRIS,1976-06-02,M,F,lauren32@adventure-works.com,30000,0,High School,Skilled Manual,Y
15244,MS.,ALEXIS,RODRIGUEZ,1976-06-05,M,F,alexis17@adventure-works.com,30000,0,High School,Skilled Manual,Y
15245,MR.,EDUARDO,ROSS,1976-05-28,M,M,eduardo48@adventure-works.com,30000,0,High School,Skilled Manual,Y
15246,MS.,KAITLYN,WATSON,1976-04-07,M,F,kaitlyn64@adventure-works.com,30000,0,High School,Skilled Manual,Y
15247,MS.,CATHERINE,STEWART,1975-11-11,S,F,catherine20@adventure-works.com,40000,0,High School,Skilled Manual,N
15248,MR.,RICHARD,HARRIS,1976-12-28,M,M,richard54@adventure-works.com,40000,0,High School,Skilled Manual,Y
15249,MS.,ABIGAIL,ANDERSON,1980-02-12,S,F,abigail52@adventure-works.com,30000,0,High School,Skilled Manual,N
15250,MR.,JOSE,SCOTT,1980-11-13,S,M,jose50@adventure-works.com,30000,0,High School,Skilled Manual,N
15251,MR.,NOAH,HALL,1980-02-22,S,M,noah72@adventure-works.com,30000,0,High School,Skilled Manual,Y
15252,MS.,JADA,MURPHY,1980-02-14,M,F,jada6@adventure-works.com,40000,0,High School,Skilled Manual,Y
15253,MR.,BARRY,SURI,1946-07-17,M,M,barry2@adventure-works.com,10000,5,High School,Skilled Manual,Y
15254,MS.,CARLA,CHAPMAN,1980-02-24,M,F,carla5@adventure-works.com,40000,0,High School,Skilled Manual,N
15255,MR.,EVAN,COLLINS,1978-06-04,M,M,evan26@adventure-works.com,40000,0,High School,Skilled Manual,Y
15256,MR.,DALTON,RAMIREZ,1978-02-23,S,M,dalton77@adventure-works.com,40000,0,High School,Skilled Manual,N
15257,MR.,MATTHEW,ANDERSON,1978-03-25,S,M,matthew15@adventure-works.com,40000,0,High School,Skilled Manual,Y
15258,MS.,CHLOE,REED,1978-05-07,M,F,chloe49@adventure-works.com,40000,0,High School,Skilled Manual,Y
15259,MR.,FRANKLIN,ZHU,1977-10-04,S,M,franklin13@adventure-works.com,30000,0,Partial High School,Clerical,N
15260,MS.,KATHLEEN,TORRES,1977-08-21,S,F,kathleen14@adventure-works.com,30000,0,Partial High School,Clerical,Y
15261,MRS.,CAROLYN,TORRES,1939-12-21,M,F,carolyn32@adventure-works.com,40000,2,Bachelors,Management,N
15262,MRS.,JAN,GONZALEZ,1940-05-20,M,F,jan12@adventure-works.com,30000,2,Partial College,Clerical,N
15263,MRS.,PAIGE,COLEMAN,1940-12-20,M,F,paige6@adventure-works.com,30000,2,Partial College,Clerical,N
15264,MR.,PETER,GOEL,1940-12-20,M,M,peter24@adventure-works.com,30000,2,Partial College,Clerical,N
15265,MR.,KRISTOPHER,MALHOTRA,1940-08-18,S,M,kristopher5@adventure-works.com,40000,2,Bachelors,Management,Y
15266,MRS.,BRIANA,SUAREZ,1941-04-10,M,F,briana16@adventure-works.com,40000,2,Bachelors,Management,Y
15267,MRS.,KENDRA,ALVAREZ,1942-10-05,M,F,kendra4@adventure-works.com,40000,2,Bachelors,Management,N
15268,MRS.,SHANNON,WU,1942-10-08,S,F,shannon7@adventure-works.com,60000,2,Graduate Degree,Management,Y
15269,MS.,CHLOE,KING,1976-05-20,M,F,chloe17@adventure-works.com,40000,0,High School,Skilled Manual,Y
15270,MS.,ARIANA,COX,1976-08-06,S,F,ariana9@adventure-works.com,40000,0,High School,Skilled Manual,N
15271,MR.,SAMUEL,YANG,1976-06-03,S,M,samuel25@adventure-works.com,40000,0,High School,Skilled Manual,Y
15272,MR.,KYLE,GONZALES,1976-07-02,S,M,kyle12@adventure-works.com,40000,0,High School,Skilled Manual,N
15273,MR.,BRANDON,ALEXANDER,1976-05-14,S,M,brandon16@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
15274,MR.,ALEXANDER,JOHNSON,1976-07-25,S,M,alexander3@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
15275,MR.,ERIC,COLLINS,1976-10-23,M,M,eric44@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
15276,MS.,MEGAN,HALL,1974-06-06,S,F,megan26@adventure-works.com,30000,0,Partial College,Skilled Manual,N
15277,MS.,HAILEY,GRIFFIN,1974-06-04,S,F,hailey41@adventure-works.com,30000,0,Partial College,Skilled Manual,N
15278,MR.,BRANDON,RUSSELL,1974-09-03,S,M,brandon17@adventure-works.com,30000,0,Partial College,Skilled Manual,Y
15279,MR.,HUNTER,LEE,1974-12-27,S,M,hunter55@adventure-works.com,30000,0,Partial College,Skilled Manual,N
15280,MS.,MYA,GRIFFIN,1968-06-13,S,F,mya21@adventure-works.com,80000,0,Bachelors,Management,N
15281,MR.,HUNTER,ANDERSON,1967-04-22,S,M,hunter68@adventure-works.com,110000,0,Graduate Degree,Management,Y
15282,MRS.,ELIZABETH,THOMAS,1963-07-21,M,F,elizabeth14@adventure-works.com,80000,4,Bachelors,Management,Y
15283,MR.,EUGENE,LI,1972-11-22,S,M,eugene7@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,N
15284,MR.,JAY,PRASAD,1972-03-13,S,M,jay16@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,N
15285,MS.,OLIVIA,RODRIGUEZ,1972-02-11,S,F,olivia19@adventure-works.com,40000,0,Graduate Degree,Skilled Manual,Y
15286,MR.,THOMAS,NELSON,1973-10-01,M,M,thomas46@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y
15287,MRS.,STEPHANIE,BAKER,1973-04-23,S,F,stephanie61@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
15288,MR.,LOGAN,PERRY,1973-03-28,M,M,logan10@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y
15289,MRS.,KATELYN,GRAY,1972-02-14,M,F,katelyn4@adventure-works.com,40000,1,Graduate Degree,Skilled Manual,Y
15290,MR.,EDWARD,THOMPSON,1972-07-27,M,M,edward38@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,N
15291,MRS.,JULIA,ALEXANDER,1971-10-23,S,F,julia85@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
15292,MRS.,MEGAN,BAILEY,1971-06-17,S,F,megan36@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
15293,MR.,MASON,WATSON,1971-03-11,M,M,mason2@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
15294,MR.,MICHAEL,ROBINSON,1971-08-09,M,M,michael50@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
15296,MRS.,CHLOE,PETERSON,1971-06-13,M,F,chloe60@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
15297,MRS.,NICOLE,BRYANT,1971-05-15,M,F,nicole67@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
15298,MR.,JOE,CHANDRA,1972-09-11,M,M,joe6@adventure-works.com,50000,1,Bachelors,Skilled Manual,Y
15299,MR.,CHARLES,LOPEZ,1972-10-22,M,M,charles32@adventure-works.com,50000,1,Bachelors,Skilled Manual,Y
15300,MR.,SETH,BUTLER,1972-11-09,M,M,seth62@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y
15301,MRS.,AMY,GUO,1972-02-19,S,F,amy24@adventure-works.com,60000,1,Graduate Degree,Professional,Y
15302,MRS.,BRIANNA,THOMAS,1972-07-12,S,F,brianna9@adventure-works.com,70000,1,Graduate Degree,Professional,Y
15303,MRS.,HALEY,PATTERSON,1944-10-23,S,F,haley29@adventure-works.com,70000,4,Bachelors,Management,Y
15304,MRS.,MIRANDA,POWELL,1944-11-23,M,F,miranda8@adventure-works.com,70000,5,Bachelors,Management,Y
15305,MRS.,JACQUELYN,ORTEGA,1945-10-19,S,F,jacquelyn23@adventure-works.com,70000,5,Bachelors,Management,Y
15306,MRS.,VICTORIA,SANCHEZ,1945-09-19,M,F,victoria25@adventure-works.com,60000,4,Bachelors,Management,Y
15307,MRS.,JENNIFER,GARCIA,1945-04-25,M,F,jennifer44@adventure-works.com,60000,4,Bachelors,Management,Y
15308,MRS.,CHRISTY,LAL,1945-04-11,M,F,christy26@adventure-works.com,60000,4,Bachelors,Management,Y
15309,MR.,DYLAN,WILSON,1945-08-02,M,M,dylan34@adventure-works.com,60000,4,Bachelors,Management,Y
15310,MRS.,AMANDA,STEWART,1945-11-18,M,F,amanda0@adventure-works.com,60000,4,Bachelors,Management,Y
15311,MR.,BRANDON,THOMPSON,1945-07-21,M,M,brandon36@adventure-works.com,60000,4,Bachelors,Management,Y
15312,MRS.,ALEXANDRIA,GONZALES,1945-07-15,M,F,alexandria17@adventure-works.com,60000,4,Bachelors,Management,Y
15313,MR.,GARRETT,MORRIS,1946-10-28,M,M,garrett23@adventure-works.com,60000,4,Bachelors,Management,Y
15314,MR.,EDUARDO,TORRES,1946-08-05,S,M,eduardo72@adventure-works.com,60000,5,Bachelors,Management,Y
15315,MRS.,KATHERINE,BENNETT,1946-10-17,M,F,katherine26@adventure-works.com,70000,4,Bachelors,Management,N
15316,MRS.,ALEXIS,HARRIS,1947-10-11,M,F,alexis12@adventure-works.com,60000,5,Bachelors,Management,Y
15317,MRS.,RACHEL,JENKINS,1947-05-20,M,F,rachel54@adventure-works.com,60000,5,Bachelors,Management,Y
15318,MRS.,GRACE,WATSON,1947-09-21,M,F,grace44@adventure-works.com,60000,2,Bachelors,Management,Y
15319,MRS.,JADE,SANCHEZ,1947-01-04,M,F,jade19@adventure-works.com,70000,4,Bachelors,Management,N
15320,MR.,EDUARDO,BROOKS,1947-04-19,M,M,eduardo68@adventure-works.com,70000,4,Bachelors,Management,Y
15321,MR.,BLAKE,PHILLIPS,1947-05-04,M,M,blake42@adventure-works.com,80000,5,Bachelors,Management,Y
15322,MR.,EVAN,GREEN,1947-08-10,M,M,evan41@adventure-works.com,80000,5,Bachelors,Management,Y
15323,MR.,EDUARDO,WILSON,1948-03-23,M,M,eduardo6@adventure-works.com,40000,2,High School,Professional,Y
15324,MRS.,RENEE,SERRANO,1948-05-21,M,F,renee14@adventure-works.com,40000,2,High School,Professional,N
15325,MR.,ELIJAH,HAYES,1948-05-20,M,M,elijah24@adventure-works.com,60000,2,Partial College,Professional,Y
15327,MRS.,PAULA,HERNANDEZ,1948-12-16,S,F,paula6@adventure-works.com,60000,2,Bachelors,Management,Y
15328,MR.,FERNANDO,JACKSON,1948-11-22,M,M,fernando11@adventure-works.com,70000,4,Bachelors,Management,Y
15329,MRS.,BRIANNA,COX,1948-10-19,S,F,brianna37@adventure-works.com,70000,4,Bachelors,Management,Y
15330,MRS.,CATHERINE,RICHARDSON,1949-08-25,S,F,catherine8@adventure-works.com,60000,2,Partial College,Professional,N
15331,MR.,JACOB,TAYLOR,1949-08-26,M,M,jacob8@adventure-works.com,60000,2,Partial College,Professional,Y
15332,MR.,JASON,SHARMA,1949-04-08,M,M,jason27@adventure-works.com,60000,2,Partial College,Professional,Y
15333,MRS.,MARIE,DIAZ,1949-11-05,M,F,marie27@adventure-works.com,60000,2,Bachelors,Management,Y
15334,MRS.,SYDNEY,WILLIAMS,1950-05-04,S,F,sydney66@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y
15335,MRS.,EMILY,PATTERSON,1950-02-03,S,F,emily35@adventure-works.com,60000,2,Partial College,Professional,Y
15336,MR.,MARCO,GARCIA,1950-09-21,M,M,marco15@adventure-works.com,60000,2,Partial College,Professional,Y
15337,MRS.,RACHEL,GONZALES,1950-05-28,M,F,rachel65@adventure-works.com,60000,2,Partial College,Professional,Y
15338,MRS.,MARIE,NAVARRO,1950-07-01,M,F,marie33@adventure-works.com,60000,2,Partial College,Professional,Y
15339,MR.,NOAH,ZHANG,1950-07-01,M,M,noah21@adventure-works.com,60000,2,Partial College,Professional,Y
15340,MRS.,BRITTANY,BARNES,1951-05-07,M,F,brittany3@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y
15341,MRS.,LACEY,DENG,1951-11-12,M,F,lacey37@adventure-works.com,60000,2,Partial College,Professional,Y
15342,MRS.,ASHLEE,RAJI,1951-04-21,M,F,ashlee5@adventure-works.com,60000,2,Partial College,Professional,Y
15343,MR.,CARSON,BARNES,1951-09-07,M,M,carson2@adventure-works.com,60000,2,Partial College,Professional,Y
15344,MR.,LUKE,RUSSELL,1951-03-08,M,M,luke9@adventure-works.com,70000,4,Partial College,Professional,Y
15345,MRS.,ASHLEY,PERRY,1951-05-16,M,F,ashley34@adventure-works.com,70000,4,Partial College,Professional,N
15346,MR.,CHARLES,RODRIGUEZ,1951-03-14,S,M,charles24@adventure-works.com,70000,4,Partial College,Professional,Y
15347,MRS.,DEANNA,ALONSO,1952-06-27,M,F,deanna34@adventure-works.com,60000,3,High School,Professional,Y
15348,MR.,GREG,CARTER,1952-11-19,S,M,greg8@adventure-works.com,70000,4,Partial College,Professional,Y
15349,MRS.,STEPHANIE,GONZALEZ,1952-11-10,M,F,stephanie62@adventure-works.com,70000,4,Partial College,Professional,Y
15350,MRS.,KATHLEEN,SERRANO,1952-09-02,M,F,kathleen17@adventure-works.com,70000,4,Partial College,Professional,N
15352,MR.,RAYMOND,MARTINEZ,1958-07-20,S,M,raymond18@adventure-works.com,130000,2,Bachelors,Management,N
15353,MRS.,MICHELE,XU,1958-07-03,S,F,michele5@adventure-works.com,160000,2,Partial College,Professional,N
15354,MR.,COREY,KUMAR,1957-02-07,M,M,corey7@adventure-works.com,170000,3,Bachelors,Management,Y
15355,MRS.,JANELLE,MARTINEZ,1956-01-18,M,F,janelle14@adventure-works.com,100000,2,Partial College,Professional,Y
15356,MRS.,DAWN,JAI,1955-04-19,M,F,dawn35@adventure-works.com,120000,3,Partial High School,Professional,Y
15357,MR.,CRAIG,NAVARRO,1955-10-22,M,M,craig11@adventure-works.com,120000,2,Partial High School,Professional,Y
15358,MRS.,DANIELLE,SANDERS,1932-03-25,S,F,danielle6@adventure-works.com,90000,3,Graduate Degree,Management,Y
15359,MR.,LOGAN,YANG,1933-04-07,M,M,logan0@adventure-works.com,70000,4,Graduate Degree,Management,Y
15360,MR.,RYAN,MARTIN,1933-06-22,M,M,ryan37@adventure-works.com,110000,1,Graduate Degree,Management,Y
15361,MR.,THOMAS,GONZALES,1933-05-18,S,M,thomas19@adventure-works.com,160000,0,Graduate Degree,Management,N
15362,MRS.,JENNIFER,ADAMS,1965-12-06,M,F,jennifer18@adventure-works.com,90000,4,Partial College,Professional,Y
15363,MR.,JUSTIN,YANG,1965-02-26,M,M,justin24@adventure-works.com,90000,4,Partial College,Professional,Y
15364,MR.,AIDAN,BRYANT,1965-02-21,S,M,aidan19@adventure-works.com,90000,5,Partial College,Professional,Y
15365,MRS.,VICTORIA,GRAY,1965-10-24,M,F,victoria42@adventure-works.com,120000,3,Bachelors,Management,Y
15366,MRS.,ALYSSA,COLEMAN,1965-12-22,M,F,alyssa52@adventure-works.com,130000,1,Graduate Degree,Management,Y
15367,MS.,ALYSSA,WHITE,1964-01-05,S,F,alyssa12@adventure-works.com,90000,0,Partial College,Professional,N
15368,MRS.,BRANDI,MARTIN,1964-02-08,M,F,brandi0@adventure-works.com,110000,3,Bachelors,Management,Y
15369,MR.,CONNOR,PEREZ,1956-02-21,M,M,connor32@adventure-works.com,70000,3,Partial College,Professional,Y
15370,MRS.,JESSICA,BUTLER,1956-07-03,M,F,jessica38@adventure-works.com,70000,4,Partial College,Professional,N
15371,MR.,CAMERON,BRYANT,1956-03-04,M,M,cameron13@adventure-works.com,80000,3,Partial College,Professional,N
15372,MR.,MIGUEL,ALEXANDER,1956-07-19,M,M,miguel65@adventure-works.com,80000,3,Partial College,Professional,N
15373,MRS.,KAITLYN,JONES,1934-04-19,M,F,kaitlyn26@adventure-works.com,60000,2,Graduate Degree,Management,Y
15374,MRS.,DONNA,KUMAR,1934-10-12,M,F,donna7@adventure-works.com,70000,4,Graduate Degree,Management,Y
15375,MRS.,ALISHA,CHANDE,1934-09-15,S,F,alisha39@adventure-works.com,80000,4,Graduate Degree,Management,Y
15376,MRS.,MEGAN,SANDERS,1963-05-06,S,F,megan49@adventure-works.com,80000,4,Partial College,Professional,N
15377,MRS.,BRIANNA,JACKSON,1963-07-05,S,F,brianna10@adventure-works.com,80000,4,Partial College,Professional,Y
15378,MR.,DEVIN,WARD,1963-03-06,M,M,devin70@adventure-works.com,80000,4,Partial College,Professional,Y
15379,MRS.,AMANDA,GRIFFIN,1963-11-23,M,F,amanda42@adventure-works.com,130000,3,Bachelors,Management,Y
15380,MR.,NATHAN,ROBINSON,1962-10-08,M,M,nathan52@adventure-works.com,100000,1,Partial College,Professional,Y
15381,MRS.,ALEXA,HOWARD,1962-05-10,M,F,alexa9@adventure-works.com,100000,1,Partial College,Professional,Y
15382,MRS.,KIMBERLY,BLUE,1962-05-11,M,F,kimberly16@adventure-works.com,110000,1,Bachelors,Management,Y
15383,MR.,CHARLES,RIVERA,1962-10-28,M,M,charles56@adventure-works.com,130000,1,Bachelors,Management,Y
15384,MR.,XAVIER,ALAN,1961-02-23,M,M,xavier22@adventure-works.com,80000,5,Partial College,Professional,Y
15385,MRS.,DESTINY,REED,1961-06-14,M,F,destiny27@adventure-works.com,90000,4,High School,Professional,Y
15386,MR.,NICHOLAS,TAYLOR,1961-03-08,S,M,nicholas10@adventure-works.com,90000,4,High School,Professional,N
15387,MR.,MIGUEL,RODRIGUEZ,1961-02-13,M,M,miguel20@adventure-works.com,110000,1,Partial College,Professional,Y
15388,MRS.,VICTORIA,SMITH,1961-01-19,M,F,victoria1@adventure-works.com,130000,1,Bachelors,Management,Y
15389,MRS.,JOAN,KING,1961-09-06,S,F,joan14@adventure-works.com,130000,1,Bachelors,Management,N
15390,MR.,JONATHAN,TURNER,1955-05-04,M,M,jonathan34@adventure-works.com,60000,2,High School,Professional,N
15391,MRS.,JORDYN,POWELL,1955-03-20,M,F,jordyn8@adventure-works.com,90000,2,High School,Professional,N
15392,MRS.,SYDNEY,BROWN,1954-08-19,S,F,sydney68@adventure-works.com,80000,2,Partial High School,Skilled Manual,N
15393,MRS.,REBEKAH,RUIZ,1935-10-02,M,F,rebekah22@adventure-works.com,60000,2,Graduate Degree,Management,Y
15394,MRS.,NATALIE,WILSON,1936-04-06,M,F,natalie74@adventure-works.com,90000,4,Bachelors,Management,Y
15395,MR.,JOSEPH,CLARK,1960-10-17,S,M,joseph26@adventure-works.com,80000,5,Partial College,Professional,Y
15396,MRS.,JULIA,WILSON,1960-11-02,M,F,julia29@adventure-works.com,100000,3,Partial College,Professional,Y
15398,MR.,JOSE,WANG,1960-10-13,M,M,jose19@adventure-works.com,150000,1,Partial College,Professional,Y
15399,MRS.,MACKENZIE,MURPHY,1954-08-01,S,F,mackenzie13@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y
15400,MR.,SAMUEL,ROBERTS,1954-09-19,M,M,samuel34@adventure-works.com,60000,2,Partial High School,Skilled Manual,N
15401,MRS.,RACHEL,HUGHES,1954-08-16,S,F,rachel59@adventure-works.com,60000,2,Partial High School,Skilled Manual,Y
15402,MR.,CONNOR,EVANS,1954-08-16,M,M,connor29@adventure-works.com,60000,2,Partial High School,Skilled Manual,N
15403,MR.,JEREMIAH,ROSS,1954-09-06,M,M,jeremiah27@adventure-works.com,60000,2,Partial High School,Skilled Manual,N
15404,MRS.,SYDNEY,ROBINSON,1954-05-03,S,F,sydney80@adventure-works.com,70000,3,High School,Professional,Y
15405,,MIGUEL,ROSS,1953-03-24,M,NA,miguel50@adventure-works.com,70000,3,Graduate Degree,Management,Y
15406,MRS.,AMANDA,BUTLER,1953-05-26,S,F,amanda35@adventure-works.com,70000,3,Graduate Degree,Management,Y
15407,MRS.,JULIA,LEE,1953-09-06,S,F,julia43@adventure-works.com,70000,3,Graduate Degree,Management,Y
15408,MRS.,OLIVIA,THOMPSON,1953-10-26,S,F,olivia14@adventure-works.com,70000,3,Graduate Degree,Management,Y
15409,MR.,EDUARDO,COOPER,1952-08-03,M,M,eduardo77@adventure-works.com,40000,3,Partial College,Professional,N
15410,MRS.,KATHERINE,HARRIS,1952-06-22,M,F,katherine84@adventure-works.com,40000,3,Partial College,Professional,N
15411,MR.,JAY,CHANDRA,1937-11-07,S,M,jay8@adventure-works.com,70000,4,Graduate Degree,Management,Y
15412,MR.,RYAN,GRIFFIN,1937-06-14,M,M,ryan24@adventure-works.com,130000,2,Graduate Degree,Management,Y
15413,MR.,DONALD,PRASAD,1937-09-04,M,M,donald11@adventure-works.com,130000,2,Bachelors,Management,Y
15414,MR.,ISAAC,RICHARDSON,1939-09-03,M,M,isaac9@adventure-works.com,110000,2,Graduate Degree,Management,Y
15415,MRS.,RACHEL,GRAY,1939-05-14,M,F,rachel42@adventure-works.com,110000,2,Graduate Degree,Management,N
15416,MR.,EDWARD,BARNES,1940-02-19,M,M,edward51@adventure-works.com,100000,2,Graduate Degree,Management,Y
15417,MR.,ALVIN,LU,1941-06-05,S,M,alvin11@adventure-works.com,70000,5,Graduate Degree,Management,Y
15418,MR.,ANGEL,KELLY,1968-10-05,S,M,angel1@adventure-works.com,90000,4,Bachelors,Management,N
15419,MR.,CARLOS,BAKER,1968-01-17,S,M,carlos35@adventure-works.com,100000,2,Bachelors,Management,Y
15420,MR.,NATHAN,HERNANDEZ,1968-10-02,M,M,nathan48@adventure-works.com,100000,2,Bachelors,Management,Y
15421,MR.,CAMERON,CLARK,1968-03-03,S,M,cameron37@adventure-works.com,100000,3,Bachelors,Management,N
15422,MS.,KELLY,GRIFFIN,1979-07-10,M,F,kelly25@adventure-works.com,40000,0,High School,Skilled Manual,Y
15423,MR.,JACK,LONG,1979-04-26,S,M,jack10@adventure-works.com,40000,0,High School,Skilled Manual,N
15424,MS.,REBECCA,HILL,1979-06-12,S,F,rebecca23@adventure-works.com,30000,0,Partial College,Skilled Manual,N
15425,MRS.,TINA,SAI,1944-09-25,M,F,tina7@adventure-works.com,10000,5,High School,Skilled Manual,N
15426,MRS.,CRISTINA,KUMAR,1944-02-17,S,F,cristina7@adventure-works.com,10000,5,High School,Skilled Manual,Y
15427,MS.,JADE,MURPHY,1979-11-18,S,F,jade12@adventure-works.com,60000,0,Partial College,Skilled Manual,N
15428,MR.,RICHARD,HOWARD,1979-05-01,M,M,richard93@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
15429,MR.,AARON,LI,1979-04-19,M,M,aaron26@adventure-works.com,70000,0,Partial College,Skilled Manual,N
15430,MR.,ALFREDO,JIMÉNEZ,1978-06-09,M,M,alfredo6@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
15431,MR.,JOHN,JACKSON,1978-03-17,M,M,john49@adventure-works.com,40000,0,Partial College,Skilled Manual,Y
15432,MR.,ALVIN,KUMAR,1978-08-18,S,M,alvin30@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
